	('10uM Sorafenib 0', 'Concentration: 10uM', 'Small: Sorafenib')	('10uM HG-6-64-01 1', 'Concentration: 10uM', 'Small: HG-6-64-01')	('10uM GW-5074 2', 'Concentration: 10uM', 'Small: GW-5074')	('10uM SB590885 3', 'Concentration: 10uM', 'Small: SB590885')	('10uM PLX-4720 4', 'Concentration: 10uM', 'Small: PLX-4720')	('10uM AZ-628 5', 'Concentration: 10uM', 'Small: AZ-628')	('10uM PLX4032 6', 'Concentration: 10uM', 'Small: PLX4032')	('10uM AZD7762 7', 'Concentration: 10uM', 'Small: AZD7762')	('10uM CP466722 8', 'Concentration: 10uM', 'Small: CP466722')	('10uM CP724714 9', 'Concentration: 10uM', 'Small: CP724714')	('10uM GSK429286A 10', 'Concentration: 10uM', 'Small: GSK429286A')	('10uM GSK461364 11', 'Concentration: 10uM', 'Small: GSK461364')	('10uM GW843682 12', 'Concentration: 10uM', 'Small: GW843682')	('10uM Crizotinib 13', 'Concentration: 10uM', 'Small: Crizotinib')	('10uM BMS345541 14', 'Concentration: 10uM', 'Small: BMS345541')	('10uM WH-4-023 15', 'Concentration: 10uM', 'Small: WH-4-023')	('10uM BX-912 16', 'Concentration: 10uM', 'Small: BX-912')	('10uM AZD-6482 17', 'Concentration: 10uM', 'Small: AZD-6482')	('10uM TAK-715 18', 'Concentration: 10uM', 'Small: TAK-715')	('10uM NU7441 19', 'Concentration: 10uM', 'Small: NU7441')	('10uM KIN001-220 20', 'Concentration: 10uM', 'Small: KIN001-220')	('10uM MLN8054 21', 'Concentration: 10uM', 'Small: MLN8054')	('10uM AZD1152-HQPA 22', 'Concentration: 10uM', 'Small: AZD1152-HQPA')	('10uM PD0332991 23', 'Concentration: 10uM', 'Small: PD0332991')	('10uM JWE-035 24', 'Concentration: 10uM', 'Small: JWE-035')	('10uM ZM-447439 25', 'Concentration: 10uM', 'Small: ZM-447439')	('10uM JNK-9L 26', 'Concentration: 10uM', 'Small: JNK-9L')	('10uM ALW-II-38-3 27', 'Concentration: 10uM', 'Small: ALW-II-38-3')	('10uM ALW-II-49-7 28', 'Concentration: 10uM', 'Small: ALW-II-49-7')	('10uM HG-5-113-01 29', 'Concentration: 10uM', 'Small: HG-5-113-01')	('10uM HG-5-88-01 30', 'Concentration: 10uM', 'Small: HG-5-88-01')	('10uM Neratinib 31', 'Concentration: 10uM', 'Small: Neratinib')	('10uM CGP60474 32', 'Concentration: 10uM', 'Small: CGP60474')	('10uM PD173074 33', 'Concentration: 10uM', 'Small: PD173074')	('10uM WH-4-025 34', 'Concentration: 10uM', 'Small: WH-4-025')	('10uM BI-2536 35', 'Concentration: 10uM', 'Small: BI-2536')	('10uM KIN001-127 36', 'Concentration: 10uM', 'Small: KIN001-127')	('10uM A443654 37', 'Concentration: 10uM', 'Small: A443654')	('10uM GDC-0941 38', 'Concentration: 10uM', 'Small: GDC-0941')	('10uM NPK76-II-72-1 39', 'Concentration: 10uM', 'Small: NPK76-II-72-1')	('10uM QL-X-138 40', 'Concentration: 10uM', 'Small: QL-X-138')	('10uM QL-XI-92 41', 'Concentration: 10uM', 'Small: QL-XI-92')	('10uM Torin1 42', 'Concentration: 10uM', 'Small: Torin1')	('10uM Torin2 43', 'Concentration: 10uM', 'Small: Torin2')	('10uM WZ-4-145 44', 'Concentration: 10uM', 'Small: WZ-4-145')	('10uM WZ-7043 45', 'Concentration: 10uM', 'Small: WZ-7043')	('10uM WZ3105 46', 'Concentration: 10uM', 'Small: WZ3105')	('10uM WZ4002 47', 'Concentration: 10uM', 'Small: WZ4002')	('10uM XMD11-50 48', 'Concentration: 10uM', 'Small: XMD11-50')	('10uM XMD11-85h 49', 'Concentration: 10uM', 'Small: XMD11-85h')	('10uM XMD13-2 50', 'Concentration: 10uM', 'Small: XMD13-2')	('10uM XMD14-99 51', 'Concentration: 10uM', 'Small: XMD14-99')	('10uM XMD15-27 52', 'Concentration: 10uM', 'Small: XMD15-27')	('10uM XMD16-144 53', 'Concentration: 10uM', 'Small: XMD16-144')	('10uM XMD8-85 54', 'Concentration: 10uM', 'Small: XMD8-85')	('10uM XMD8-92 55', 'Concentration: 10uM', 'Small: XMD8-92')	('10uM ZG-10 56', 'Concentration: 10uM', 'Small: ZG-10')	('10uM WYE-125132 57', 'Concentration: 10uM', 'Small: WYE-125132')	('10uM PD0325901 58', 'Concentration: 10uM', 'Small: PD0325901')	('10uM JNK-IN-5A 59', 'Concentration: 10uM', 'Small: JNK-IN-5A')	('10uM CYT387 60', 'Concentration: 10uM', 'Small: CYT387')	('10uM Sigma A6730 61', 'Concentration: 10uM', 'Small: Sigma A6730')	('10uM GSK2126458 62', 'Concentration: 10uM', 'Small: GSK2126458')	('10uM GSK1059615 63', 'Concentration: 10uM', 'Small: GSK1059615')	('10uM AG1478 64', 'Concentration: 10uM', 'Small: AG1478')	('1uM BEZ235 65', 'Concentration: 1uM', 'Small: BEZ235')	('10uM Lapatinib 66', 'Concentration: 10uM', 'Small: Lapatinib')	('10uM JW-7-24-1 67', 'Concentration: 10uM', 'Small: JW-7-24-1')	('1uM NVP-TAE684 68', 'Concentration: 1uM', 'Small: NVP-TAE684')	('1uM R406 69', 'Concentration: 1uM', 'Small: R406')	('10uM SP600125 70', 'Concentration: 10uM', 'Small: SP600125')	('1uM BMS-536924, KIN001-126 71', 'Concentration: 1uM', 'Small: BMS-536924, KIN001-126')	('1uM KIN001-111/A770041 72', 'Concentration: 1uM', 'Small: KIN001-111/A770041')	('10uM CG-930 73', 'Concentration: 10uM', 'Small: CG-930')	('1uM XMD-12 74', 'Concentration: 1uM', 'Small: XMD-12')	('1uM Bosutinib 75', 'Concentration: 1uM', 'Small: Bosutinib')	('10uM KU63794 76', 'Concentration: 10uM', 'Small: KU63794')	('1uM Canertinib 77', 'Concentration: 1uM', 'Small: Canertinib')	('1uM KIN001-123/WZ-1-84 78', 'Concentration: 1uM', 'Small: KIN001-123/WZ-1-84')	('10uM (R)- Roscovitine 79', 'Concentration: 10uM', 'Small: (R)- Roscovitine')	('10uM PHA-793887 80', 'Concentration: 10uM', 'Small: PHA-793887')	('10uM PHA-767491 81', 'Concentration: 10uM', 'Small: PHA-767491')	('10uM BS-181 82', 'Concentration: 10uM', 'Small: BS-181')	('10uM Dinaciclib 83', 'Concentration: 10uM', 'Small: Dinaciclib')	('10uM AZD4547 84', 'Concentration: 10uM', 'Small: AZD4547')	('10uM OTSSP167 85', 'Concentration: 10uM', 'Small: OTSSP167')	('10uM Dabrafenib 86', 'Concentration: 10uM', 'Small: Dabrafenib')	('10uM HG-9-91-01 87', 'Concentration: 10uM', 'Small: HG-9-91-01')	('10uM HG-14-8-02 88', 'Concentration: 10uM', 'Small: HG-14-8-02')	('10uM HG-14-10-04 89', 'Concentration: 10uM', 'Small: HG-14-10-04')	('10uM AZD 5438 90', 'Concentration: 10uM', 'Small: AZD 5438')	('10uM RO-3306 91', 'Concentration: 10uM', 'Small: RO-3306')	('10uM CGP74514A 92', 'Concentration: 10uM', 'Small: CGP74514A')	('1uM 5z-7-oxozeaenol 93', 'Concentration: 1uM', 'Small: 5z-7-oxozeaenol')	('10uM 5z-7-oxozeaenol 94', 'Concentration: 10uM', 'Small: 5z-7-oxozeaenol')	('1uM ZSTK474 95', 'Concentration: 1uM', 'Small: ZSTK474')	('1uM MPS-1-IN-1 96', 'Concentration: 1uM', 'Small: MPS-1-IN-1')	('1uM Ibrutinib 97', 'Concentration: 1uM', 'Small: Ibrutinib')	('1uM TGX221 98', 'Concentration: 1uM', 'Small: TGX221')	('1uM BGJ398 99', 'Concentration: 1uM', 'Small: BGJ398')	('1uM KIN001-021/CGP082996 100', 'Concentration: 1uM', 'Small: KIN001-021/CGP082996')	('10uM Baricitinib 101', 'Concentration: 10uM', 'Small: Baricitinib')	('10uM MRT67307 102', 'Concentration: 10uM', 'Small: MRT67307')
('CDK8 80',)	1.4	21.0	62.0	83.0	2.2	22.0	4.6	71.0	100.0	3.0	79.0	95.0	94.0	100.0	100.0	100.0	97.0	79.0	88.0	100.0	46.0	100.0	75.0	100.0	94.0	100.0	80.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	9.6	100.0	100.0	93.0	100.0	4.6	100.0	100.0	100.0	100.0	100.0	100.0	100.0	76.0	100.0	100.0	100.0	100.0	100.0	78.0	100.0	100.0	100.0	100.0	100.0	27.0	7.3	100.0	100.0	75.0	100.0	100.0	100.0	100.0	100.0	3.2	100.0	100.0	100.0	100.0	100.0	100.0	100.0	61.0	7.8	100.0	93.0	96.0	1.2	3.2	100.0	100.0	100.0	88.0	45.0	71.0	84.0	77.0	100.0	100.0	76.0	100.0	77.0	100.0	74.0	100.0
('CDK9 81',)	81.0	96.0	93.0	100.0	86.0	100.0	100.0	88.0	76.0	100.0	96.0	93.0	100.0	88.0	35.0	33.0	66.0	100.0	95.0	98.0	73.0	85.0	82.0	27.0	100.0	100.0	2.1	100.0	100.0	100.0	100.0	94.0	10.0	100.0	100.0	100.0	100.0	1.9	100.0	100.0	100.0	100.0	94.0	93.0	100.0	100.0	100.0	100.0	100.0	100.0	93.0	60.0	85.0	100.0	100.0	100.0	90.0	100.0	76.0	83.0	55.0	100.0	98.0	16.0	100.0	100.0	95.0	100.0	100.0	100.0	100.0	100.0	100.0	78.0	100.0	87.0	98.0	100.0	100.0	70.0	4.7	0.45	76.0	0.0	47.0	7.5	16.0	94.0	100.0	86.0	1.7	80.0	15.0	93.0	79.0	100.0	100.0	90.0	100.0	89.0	100.0	97.0	100.0
('CDKL1 82',)	70.0	61.0	84.0	100.0	93.0	100.0	100.0	46.0	21.0	69.0	78.0	75.0	72.0	81.0	74.0	100.0	1.8	100.0	100.0	87.0	41.0	100.0	84.0	35.0	98.0	81.0	34.0					100.0									33.0	100.0	100.0	97.0			100.0		78.0		58.0	88.0	100.0	83.0			41.0	84.0	78.0	73.0	60.0	84.0	73.0	61.0	90.0		100.0							95.0	89.0	85.0	100.0			62.0	13.0	35.0	60.0	9.1	77.0	2.6	54.0	69.0	56.0	42.0	2.3	95.0	27.0	88.0	82.0			72.0		70.0		70.0	0.0
('CDKL2 83',)	0.3	1.6	82.0	100.0	49.0	85.0	49.0	60.0	2.0	91.0	94.0	90.0	90.0	5.4	82.0	0.5	4.7	91.0	80.0	96.0	24.0	86.0	18.0	6.8	80.0	12.0	2.0	100.0	100.0	100.0	100.0	100.0	14.0			100.0	100.0	5.2	100.0	100.0	17.0	100.0	58.0	91.0	0.35	100.0	100.0	100.0	100.0	100.0	8.6	93.0	86.0	92.0	100.0	100.0	33.0	100.0	87.0	97.0	69.0	77.0	95.0	64.0	84.0	28.0	94.0	100.0	100.0	24.0	100.0	100.0	100.0	100.0	100.0	89.0	95.0			97.0	3.2	16.0	69.0	10.0	0.2	4.0	0.7	40.0	98.0	29.0	0.2	65.0	38.0	76.0	8.6	100.0	100.0	100.0	100.0	49.0	100.0	85.0	88.0
('CDKL3 84',)	0.6	4.0	88.0	100.0	100.0	100.0	100.0	100.0	5.3	100.0	78.0	100.0	100.0	68.0	98.0	0.1	75.0	90.0	81.0	100.0	89.0	100.0	99.0	78.0	100.0	100.0	45.0	100.0				100.0	5.4						100.0		33.0	90.0	92.0	100.0		100.0	100.0		83.0	100.0	55.0	86.0	100.0	100.0	100.0	100.0	20.0	95.0	98.0	82.0	60.0	100.0	73.0	99.0	76.0	100.0	100.0							86.0	100.0	90.0	90.0			100.0	10.0	30.0	82.0	13.0	17.0	0.2	100.0	82.0	78.0	81.0	0.55	73.0	94.0	85.0	24.0			100.0		100.0		99.0	94.0
('CDKL5 85',)	56.0	78.0	92.0	100.0	92.0	93.0	100.0	100.0	0.3	100.0	45.0	31.0	73.0	25.0	46.0	100.0	1.8	74.0	100.0	100.0	100.0	100.0	50.0	1.0	100.0	46.0	7.0	100.0				100.0	9.4						100.0		3.3	100.0	100.0	100.0		100.0	100.0		100.0	100.0	42.0	100.0	74.0	100.0	100.0	100.0	60.0	79.0	67.0	70.0	65.0	86.0	100.0	76.0	97.0	100.0	100.0							100.0	100.0	97.0	77.0			100.0	0.05	4.5	100.0	1.6	100.0	0.9	0.3	100.0	100.0	100.0	1.4	100.0	100.0	100.0	100.0			97.0		88.0		100.0	0.85
('CHEK1 86',)	91.0	28.0	100.0	80.0	82.0	84.0	94.0	0.25	100.0	90.0	100.0	100.0	100.0	91.0	91.0	100.0	0.4	100.0	77.0	100.0	100.0	91.0	98.0	20.0	57.0	100.0	100.0	100.0	100.0	100.0	100.0	65.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	96.0	89.0	86.0	100.0	100.0	87.0	7.0	100.0	100.0	100.0	79.0	73.0	8.5	100.0	100.0	100.0	100.0	74.0	82.0	100.0	100.0	89.0	57.0	100.0	100.0	90.0	100.0	0.0	14.0	100.0	100.0	100.0	97.0	76.0	38.0	99.0	100.0	100.0	100.0	60.0	100.0	100.0	82.0	1.2	37.0	100.0	38.0	100.0	0.05	100.0	33.0	20.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	96.0	1.5
('CHK2 87',)	100.0	66.0	12.0	100.0	64.0	92.0	100.0	3.8	78.0	55.0	78.0	69.0	100.0	100.0	97.0	78.0	24.0	100.0	80.0	100.0	70.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	14.0	79.0	100.0			100.0	100.0	100.0	100.0	100.0	87.0	96.0	100.0	100.0	100.0	100.0	60.0	8.8	66.0	100.0	100.0	100.0	26.0	94.0	30.0	100.0	86.0	84.0	86.0	84.0	100.0	100.0	73.0	57.0	6.7	100.0	100.0	100.0	0.0	100.0	26.0	22.0	1.4	100.0	81.0	58.0	100.0			89.0	84.0	14.0	53.0	57.0	16.0	100.0	31.0	11.0	31.0	0.1	32.0	40.0	16.0	86.0	81.0	100.0	100.0	96.0	100.0	99.0	100.0	22.0	100.0
('CIT 88',)	17.0	0.0	5.6	0.8	66.0	0.05	30.0	0.2	30.0	76.0	87.0	87.0	38.0	62.0	100.0	3.8	0.75	89.0	0.45	85.0	27.0	37.0	27.0	3.2	99.0	59.0	0.9	31.0	100.0	100.0	100.0	95.0	100.0	100.0	0.7	100.0	100.0	0.2	100.0	100.0	42.0	97.0	59.0	100.0	100.0	100.0	50.0	100.0	99.0	100.0	89.0	94.0	13.0	86.0	100.0	100.0	38.0	100.0	100.0	100.0	0.35	47.0	54.0	4.4	7.4	100.0	48.0	100.0	100.0	4.7	100.0	100.0	5.9	96.0	95.0	8.4	96.0	100.0	100.0	94.0	87.0	0.1	89.0	94.0	84.0	3.1	0.75	2.9	20.0	0.2	3.0	0.15	53.0	88.0	87.0	100.0	100.0	65.0	100.0	96.0	100.0	1.8	0.0
('CLK1 89',)	23.0	14.0	34.0	77.0	37.0	100.0	70.0	1.2	0.6	90.0	72.0	36.0	36.0	84.0	72.0	84.0	13.0	74.0	92.0	89.0	22.0	63.0	69.0	1.2	86.0	100.0	2.5	100.0	100.0	0.15	0.7	84.0	2.2	100.0	100.0	100.0	4.9	0.0	100.0	18.0	0.4	93.0	49.0	12.0	100.0	100.0	1.0	13.0	28.0	100.0	77.0	22.0	0.55	50.0	100.0	100.0	4.6	29.0	95.0	69.0	9.6	100.0	34.0	0.0	59.0	23.0	100.0	9.3	0.4	1.4	100.0	3.2	100.0	79.0	75.0	43.0	52.0	100.0	100.0	7.8	4.2	0.05	3.8	11.0	2.0	15.0	67.0	90.0	28.0	0.65	2.0	0.4	0.5	96.0	93.0	100.0	7.3	100.0	100.0	100.0	100.0	5.9	1.5
('CLK2 90',)	55.0	71.0	15.0	52.0	10.0	100.0	46.0	0.65	1.8	75.0	54.0	69.0	47.0	68.0	54.0	78.0	2.2	70.0	61.0	65.0	4.9	7.4	67.0	0.35	39.0	80.0	15.0	100.0	100.0	4.7	4.6	100.0	0.3	100.0	100.0	5.4	3.7	0.05	25.0	6.2	1.6	80.0	65.0	15.0	100.0	100.0	0.5	100.0	72.0	100.0	37.0	13.0	0.0	41.0	100.0	100.0	2.2	98.0	96.0	87.0	7.4	90.0	33.0	0.15	53.0	100.0	80.0	100.0	0.0	9.1	3.4	3.1	100.0	7.7	100.0	65.0	64.0	100.0	100.0	2.5	2.6	0.5	2.0	4.2	1.5	100.0	21.0	78.0	54.0	0.05	1.4	2.9	2.0	98.0	67.0	100.0	17.0	99.0	100.0	80.0	100.0	3.8	2.6
('CLK3 91',)	91.0	100.0	84.0	98.0	80.0	100.0	92.0	62.0	3.6	100.0	65.0	91.0	83.0	68.0	47.0	88.0	74.0	100.0	78.0	100.0	23.0	14.0	100.0	55.0	92.0	100.0	59.0	100.0	100.0	2.8	8.3	86.0	100.0	100.0	100.0	29.0	19.0	0.0	100.0	100.0	46.0	100.0	43.0	71.0	100.0	100.0	9.0	100.0	95.0	100.0	80.0	2.0	8.9	82.0	100.0	100.0	100.0	31.0	100.0	72.0	91.0	100.0	50.0	0.05	100.0	100.0	99.0	4.4	3.0	5.3	100.0	100.0	100.0	93.0	97.0	44.0	90.0	100.0	100.0	45.0	4.2	1.2	27.0	86.0	60.0	21.0	15.0	100.0	98.0	4.7	3.5	1.2	24.0	87.0	93.0	100.0	100.0	90.0	100.0	77.0	100.0	14.0	90.0
('CLK4 92',)	52.0	100.0	36.0	68.0	51.0	100.0	100.0	2.4	2.2	100.0	100.0	59.0	45.0	100.0	53.0	100.0	28.0	68.0	93.0	95.0	28.0	100.0	36.0	2.0	100.0	100.0	7.2	100.0	100.0	0.35	5.5	100.0	14.0	100.0	100.0	100.0	33.0	2.6	100.0	100.0	3.0	100.0	49.0	34.0	100.0	100.0	5.1	12.0	54.0	100.0	100.0	50.0	1.6	100.0	100.0	100.0	2.2	88.0	89.0	84.0	15.0	95.0	32.0	0.2	37.0	22.0	83.0	19.0	1.2	1.9	100.0	4.6	100.0	100.0	100.0	100.0	62.0	100.0	100.0	13.0	3.8	0.4	3.6	5.1	7.6	3.4	97.0	100.0	22.0	0.75	1.9	0.45	0.3	100.0	100.0	100.0	18.0	97.0	100.0	90.0	100.0	1.9	5.5
('CSF1R 93',)	0.1	0.0	71.0	86.0	2.2	0.1	8.0	0.0	52.0	100.0	68.0	77.0	61.0	0.15	16.0	0.1	1.4	94.0	76.0	100.0	6.5	38.0	5.0	50.0	0.5	16.0	14.0	0.2	1.4	30.0	100.0	68.0	100.0	6.6	0.35	100.0	100.0	100.0	100.0	100.0	90.0	38.0	24.0	2.4	0.0	0.15	52.0	14.0	98.0	100.0	70.0	67.0	58.0	0.1	16.0	100.0	100.0	100.0	100.0	100.0	48.0	99.0	91.0	88.0	72.0	100.0	85.0	20.0	0.0	0.0	100.0	0.35	2.2	64.0	5.8	3.0	90.0	100.0	14.0	100.0	97.0	99.0	90.0	95.0	0.1	11.0	1.8	0.55	41.0	0.3	16.0	60.0	21.0	82.0	62.0	100.0	100.0	75.0	100.0	0.15	100.0	6.3	24.0
('CSK 94',)	70.0	0.75	92.0	97.0	2.7	1.2	7.4	0.05	43.0	59.0	100.0	100.0	97.0	39.0	100.0	2.5	24.0	100.0	88.0	100.0	73.0	15.0	24.0	90.0	93.0	7.9	66.0	29.0	100.0	100.0	100.0	13.0	100.0	100.0	1.2	100.0	100.0	100.0	100.0	100.0	100.0	71.0	71.0	100.0	100.0	100.0	90.0	100.0	90.0	100.0	84.0	90.0	87.0	82.0	100.0	100.0	97.0	100.0	100.0	95.0	100.0	93.0	68.0	80.0	62.0	100.0	98.0	100.0	2.0	2.2	100.0	14.0	1.0	98.0	91.0	8.3	77.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	29.0	23.0	0.05	0.15	100.0	22.0	65.0	100.0	81.0	100.0	87.0	100.0	100.0	0.45	100.0	77.0	100.0	99.0	87.0
('CSNK1A1 95',)	100.0	87.0	81.0	38.0	84.0	100.0	90.0	0.5	1.4	100.0	86.0	91.0	60.0	61.0	68.0	71.0	28.0	63.0	2.6	78.0	96.0	73.0	49.0	31.0	16.0	63.0	60.0					100.0									81.0	100.0	93.0	94.0			0.65		100.0		100.0	84.0	73.0	26.0			27.0	100.0	100.0	100.0	81.0	50.0	72.0	24.0	35.0		99.0							100.0	96.0	13.0	100.0			5.2	47.0	1.8	7.6	43.0	94.0	2.8	63.0	39.0	73.0	32.0	0.85	95.0	2.0	100.0	98.0			87.0		93.0		25.0	100.0
('CSNK1A1L 96',)	98.0	100.0	100.0	88.0	100.0	100.0	100.0	2.4	32.0	82.0	98.0	84.0	78.0	100.0	100.0	100.0	32.0	100.0	1.3	92.0	100.0	97.0	99.0	62.0	74.0	99.0	80.0	100.0	100.0	26.0	21.0	98.0	100.0	100.0	100.0	100.0	100.0	11.0	100.0	100.0	90.0	90.0	81.0	89.0	100.0	100.0	1.5	100.0	100.0	100.0	100.0	100.0	78.0	100.0	100.0	100.0	100.0	100.0	80.0	66.0	100.0	80.0	93.0	55.0	72.0	100.0	94.0	100.0	100.0	100.0	100.0	100.0	100.0	55.0	98.0	37.0	97.0	100.0	100.0	4.1	94.0	0.65	0.6	27.0	100.0	1.0	50.0	44.0	100.0	12.0	0.15	92.0	15.0	100.0	88.0	100.0	100.0	99.0	100.0	94.0	100.0	100.0	87.0
('CSNK1D 97',)	100.0	38.0	72.0	4.0	91.0	100.0	97.0	15.0	2.8	90.0	92.0	100.0	81.0	100.0	45.0	82.0	73.0	86.0	2.0	89.0	100.0	75.0	71.0	22.0	32.0	71.0	86.0	100.0	100.0	100.0	100.0	60.0	100.0	100.0	100.0	100.0	100.0	3.6	100.0	100.0	47.0	100.0	4.3	63.0	100.0	100.0	0.75	100.0	81.0	100.0	78.0	100.0	72.0	52.0	100.0	100.0	20.0	92.0	100.0	100.0	100.0	18.0	92.0	3.6	54.0	100.0	88.0	19.0	100.0	100.0	13.0	100.0	14.0	83.0	77.0	1.8	79.0	100.0	100.0	1.8	100.0	0.5	0.5	35.0	100.0	9.4	94.0	65.0	100.0	92.0	0.4	83.0	14.0	93.0	70.0	100.0	100.0	97.0	100.0	95.0	100.0	55.0	100.0
('CSNK1E 98',)	100.0	45.0	84.0	14.0	60.0	100.0	68.0	11.0	1.6	100.0	79.0	100.0	77.0	100.0	58.0	23.0	70.0	98.0	0.05	76.0	100.0	100.0	100.0	16.0	45.0	80.0	95.0	100.0	100.0	29.0	34.0	26.0	100.0	100.0	100.0	100.0	100.0	0.05	100.0	100.0	88.0	100.0	59.0	2.7	100.0	100.0	0.1	100.0	95.0	100.0	80.0	56.0	66.0	75.0	100.0	100.0	56.0	39.0	100.0	70.0	100.0	15.0	81.0	2.6	32.0	100.0	80.0	8.0	100.0	100.0	100.0	16.0	0.25	11.0	100.0	0.6	87.0	100.0	100.0	0.2	55.0	0.1	0.05	14.0	50.0	0.2	27.0	1.0	71.0	60.0	0.05	36.0	3.2	92.0	99.0	100.0	100.0	42.0	100.0	98.0	100.0	55.0	100.0
('KC1G1 99',)	100.0	98.0	69.0	81.0	66.0	88.0	100.0	7.6	33.0	100.0	100.0	100.0	86.0	100.0	94.0	95.0	54.0	68.0	28.0	92.0	100.0	37.0	63.0	83.0	7.6	97.0	92.0	100.0	100.0	16.0	100.0	96.0	100.0	100.0	100.0	100.0	100.0	3.7	100.0	100.0	86.0	100.0	100.0	100.0	100.0	100.0	28.0	100.0	100.0	100.0	85.0	100.0	18.0	47.0	100.0	100.0	0.5	54.0	61.0	50.0	100.0	100.0	89.0	20.0	100.0	100.0	100.0	100.0	100.0	100.0	25.0	100.0	100.0	100.0	73.0	100.0	94.0	100.0	100.0	55.0	100.0	5.9	57.0	94.0	84.0	78.0	60.0	89.0	100.0	86.0	17.0	48.0	10.0	100.0	100.0	100.0	100.0	86.0	100.0	74.0	100.0	69.0	68.0
('KC1G2 100',)	94.0	39.0	100.0	72.0	39.0	100.0	88.0	0.95	1.1	100.0	100.0	97.0	100.0	100.0	97.0	33.0	76.0	88.0	19.0	85.0	58.0	66.0	76.0	92.0	8.9	100.0	72.0	100.0	100.0	3.1	100.0	84.0	100.0	100.0	100.0	100.0	100.0	0.65	100.0	100.0	94.0	100.0	100.0	100.0	100.0	100.0	7.9	100.0	100.0	100.0	94.0	100.0	25.0	69.0	100.0	100.0	100.0	95.0	95.0	57.0	100.0	59.0	63.0	0.05	83.0	100.0	91.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	80.0	100.0	100.0	100.0	100.0	16.0	100.0	0.75	41.0	100.0	95.0	2.2	100.0	100.0	100.0	94.0	0.5	9.0	0.3	89.0	62.0	100.0	100.0	92.0	100.0	94.0	100.0	21.0	69.0
('CSNK1G3 101',)	91.0	48.0	94.0	92.0	79.0	100.0	100.0	4.6	20.0	100.0	90.0	100.0	100.0	100.0	100.0	87.0	88.0	100.0	17.0	100.0	100.0	93.0	100.0	100.0	5.4	100.0	100.0	100.0	100.0	22.0	100.0	81.0	100.0	100.0	100.0	100.0	100.0	0.15	100.0	100.0	84.0	96.0	100.0	63.0	100.0	100.0	8.2	100.0	93.0	100.0	98.0	79.0	24.0	39.0	100.0	100.0	100.0	48.0	67.0	68.0	100.0	93.0	100.0	2.4	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	67.0	90.0	92.0	100.0	100.0	22.0	100.0	0.35	20.0	91.0	75.0	3.0	73.0	76.0	100.0	90.0	4.5	10.0	0.9	97.0	94.0	100.0	100.0	100.0	100.0	100.0	100.0	57.0	77.0
('CSNK2A1 102',)	100.0	90.0	4.2	79.0	18.0	88.0	100.0	0.35	4.4	87.0	81.0	13.0	30.0	65.0	33.0	66.0	0.3	100.0	100.0	74.0	18.0	29.0	84.0	0.05	79.0	87.0	2.2	100.0	100.0	4.4	100.0	94.0	100.0	100.0	100.0	100.0	100.0	17.0	100.0	100.0	4.6	100.0	94.0	79.0	100.0	100.0	54.0	100.0	100.0	100.0	62.0	91.0	14.0	100.0	100.0	100.0	12.0	80.0	77.0	89.0	52.0	96.0	50.0	7.9	19.0	100.0	87.0	26.0	27.0	6.4	25.0	4.8	100.0	100.0	86.0	97.0	96.0	100.0	100.0	44.0	61.0	3.0	75.0	90.0	89.0	0.9	39.0	59.0	1.1	0.2	0.6	8.0	1.8	67.0	55.0	100.0	100.0	57.0	100.0	82.0	100.0	25.0	38.0
('CSNK2A2 103',)	100.0	95.0	3.2	74.0	12.0	100.0	100.0	5.9	5.2	100.0	86.0	4.6	17.0	55.0	86.0	95.0	0.0	100.0	86.0	100.0	7.8	3.4	86.0	0.65	100.0	100.0	11.0	100.0	100.0	18.0	100.0	72.0	100.0	100.0	100.0	100.0	100.0	13.0	100.0	100.0	1.2	81.0	11.0	48.0	100.0	100.0	48.0	100.0	93.0	100.0	16.0	88.0	37.0	87.0	100.0	100.0	5.2	100.0	100.0	94.0	6.2	92.0	82.0	1.2	16.0	100.0	100.0	31.0	100.0	1.9	100.0	16.0	100.0	96.0	58.0	85.0	98.0	100.0	100.0	100.0	100.0	1.8	88.0	80.0	76.0	0.1	54.0	100.0	0.9	0.05	0.05	1.2	0.7	82.0	60.0	100.0	100.0	52.0	100.0	99.0	100.0	23.0	62.0
('CTK 104',)	100.0	100.0	100.0	100.0	90.0	100.0	100.0	34.0	57.0	100.0	68.0	52.0	85.0	64.0	100.0	67.0	40.0	96.0	100.0	99.0	100.0	84.0	71.0	46.0	94.0	100.0	62.0	100.0				71.0	100.0						100.0		100.0	100.0	97.0	100.0		100.0	40.0		100.0	100.0	68.0	61.0	25.0	69.0	100.0	100.0	91.0	100.0	100.0	100.0	85.0	70.0	75.0	50.0	48.0	100.0	100.0							95.0	49.0	72.0	78.0			100.0	100.0	100.0	100.0	81.0	36.0	22.0	82.0	94.0	100.0	55.0	72.0	53.0	12.0	100.0	100.0			40.0		96.0		30.0	97.0
